date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:53	1602/1602	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-642%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/Untitled-design.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/Untitled-design.webp	(from https://renewing-earwig.10web.site/)
15:19:54	10982/10982	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-2ae6%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-286_1.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-286_1.webp	(from https://renewing-earwig.10web.site/)
15:19:54	112981/112981	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2019:19:54%20GMT	https://renewing-earwig.10web.site/services/	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/services/index.html	(from https://renewing-earwig.10web.site/)
15:19:54	6062/6062	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-17ae%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-237_1.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-237_1.webp	(from https://renewing-earwig.10web.site/)
15:19:54	4766/4766	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-129e%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-222.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-222.webp	(from https://renewing-earwig.10web.site/)
15:19:55	5654/5654	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-1616%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-219.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/logoipsum-219.webp	(from https://renewing-earwig.10web.site/)
15:19:55	78576/78576	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2019:19:55%20GMT	https://renewing-earwig.10web.site/about/	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/about/index.html	(from https://renewing-earwig.10web.site/)
15:19:55	21854/21854	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-555e%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/pexels-matheus-cenali-2413081.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/pexels-matheus-cenali-2413081.webp	(from https://renewing-earwig.10web.site/)
15:19:55	107138/107138	---M--	200	added ('OK')	image/webp	etag:%2264973e26-1a282%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/team-member-1-scaled-scaled.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/team-member-1-scaled-scaled.webp	(from https://renewing-earwig.10web.site/)
15:19:56	183926/183926	---M--	200	added ('OK')	image/webp	etag:%2264973e24-2ce76%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/team-member-2-scaled-scaled.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/team-member-2-scaled-scaled.webp	(from https://renewing-earwig.10web.site/)
15:19:56	77688/77688	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-12f78%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/pexels-fauxels-3182765.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/pexels-fauxels-3182765.webp	(from https://renewing-earwig.10web.site/)
15:19:56	8892/8892	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264973820-22bc%22	https://renewing-earwig.10web.site/wp-content/plugins/tenweb-speed-optimizer/includes/external/js/vanilla-lazyload/lazyload.min.js	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/plugins/tenweb-speed-optimizer/includes/external/js/vanilla-lazyload/lazyload.min.js	(from https://renewing-earwig.10web.site/)
15:19:56	2090/2090	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264973820-82a%22	https://renewing-earwig.10web.site/wp-content/plugins/tenweb-speed-optimizer/includes/external/js/vanilla-lazyload/two_bg_vanilla.js	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/plugins/tenweb-speed-optimizer/includes/external/js/vanilla-lazyload/two_bg_vanilla.js	(from https://renewing-earwig.10web.site/)
15:19:57	95264/95264	---M--	200	added ('OK')	application/octet-stream	etag:%2264971b7e-17420%22	https://renewing-earwig.10web.site/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-icons.ttf?pfby9v	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-iconsea66.ttf	(from https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_front_page_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min.css?date=1687633459)
15:19:57	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264971b7f-20cca%22	https://renewing-earwig.10web.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_front_page_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min.css?date=1687633459)
15:19:57	67938/67938	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2019:19:57%20GMT	https://renewing-earwig.10web.site/contact/	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/contact/index.html	(from https://renewing-earwig.10web.site/)
15:19:57	345363/345363	---MCZ	200	added ('OK')	text/css	etag:W/%2264973e60-54513%22	https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_60_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min.css?date=1687633504	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_60_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min88a1.css	(from https://renewing-earwig.10web.site/services/)
15:19:57	939796/939796	---MCZ	200	added ('OK')	text/css	etag:W/%2264973e60-e5714%22	https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_60_aggregated.min.css?date=1687633504	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_60_aggregated.min88a1.css	(from https://renewing-earwig.10web.site/services/)
15:19:58	55526/55526	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2019:19:58%20GMT	https://renewing-earwig.10web.site/wp-json/wp/v2/pages/60	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/wp/v2/pages/60.json	(from https://renewing-earwig.10web.site/services/)
15:19:58	2424/2424	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2019:19:58%20GMT	https://renewing-earwig.10web.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frenewing-earwig.10web.site%2Fservices%2F	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/oembed/1.0/embeda640.json	(from https://renewing-earwig.10web.site/services/)
15:19:58	2465/2465	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Jun%202023%2019:19:59%20GMT	https://renewing-earwig.10web.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frenewing-earwig.10web.site%2Fservices%2F&format=xml	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/oembed/1.0/embed503c	(from https://renewing-earwig.10web.site/services/)
15:19:59	47873/47873	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2019:19:59%20GMT	https://renewing-earwig.10web.site/services/GET	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/services/GET	(from https://renewing-earwig.10web.site/services/)
15:19:59	345363/345363	---MCZ	200	added ('OK')	text/css	etag:W/%2264973e67-54513%22	https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_61_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min.css?date=1687633511	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_61_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min7424.css	(from https://renewing-earwig.10web.site/about/)
15:19:59	958116/958116	---MCZ	200	added ('OK')	text/css	etag:W/%2264973e67-e9ea4%22	https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_61_aggregated.min.css?date=1687633511	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_61_aggregated.min7424.css	(from https://renewing-earwig.10web.site/about/)
15:20:00	236670/236670	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Jun%202023%2019:20:00%20GMT	https://renewing-earwig.10web.site/?p=60	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/index0721.html	(from https://renewing-earwig.10web.site/services/)
15:20:00	19315/19315	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2019:20:00%20GMT	https://renewing-earwig.10web.site/wp-json/wp/v2/pages/61	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/wp/v2/pages/61.json	(from https://renewing-earwig.10web.site/about/)
15:20:00	2409/2409	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2019:20:00%20GMT	https://renewing-earwig.10web.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frenewing-earwig.10web.site%2Fabout%2F	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/oembed/1.0/embed8dd8.json	(from https://renewing-earwig.10web.site/about/)
15:20:00	2450/2450	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Jun%202023%2019:20:01%20GMT	https://renewing-earwig.10web.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frenewing-earwig.10web.site%2Fabout%2F&format=xml	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/oembed/1.0/embedc8f5	(from https://renewing-earwig.10web.site/about/)
15:20:01	47873/47873	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2019:20:01%20GMT	https://renewing-earwig.10web.site/about/GET	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/about/GET	(from https://renewing-earwig.10web.site/about/)
15:20:01	193298/193298	---M--	200	added ('OK')	image/webp	etag:%2264973e1c-2f312%22	https://renewing-earwig.10web.site/wp-content/uploads/2023/06/israel-andrade-YI_9SivVt_s-unsplash-scaled.webp	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/uploads/2023/06/israel-andrade-YI_9SivVt_s-unsplash-scaled.webp	(from https://renewing-earwig.10web.site/about/)
15:20:01	345363/345363	---MCZ	200	added ('OK')	text/css	etag:W/%22649741dd-54513%22	https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_59_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.min.css?date=1687634397	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_59_aggregated_5031697833a1b266bf9fe4d7a52cf38e_delay.mind319.css	(from https://renewing-earwig.10web.site/contact/)
15:20:01	970804/970804	---MCZ	200	added ('OK')	text/css	etag:W/%22649741dd-ed034%22	https://renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_59_aggregated.min.css?date=1687634397	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-content/cache/tw_optimize/css/two_59_aggregated.mind319.css	(from https://renewing-earwig.10web.site/contact/)
15:20:02	236670/236670	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Jun%202023%2019:20:02%20GMT	https://renewing-earwig.10web.site/?p=61	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/index094d.html	(from https://renewing-earwig.10web.site/about/)
15:20:02	11424/11424	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2019:20:02%20GMT	https://renewing-earwig.10web.site/wp-json/wp/v2/pages/59	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/wp/v2/pages/59.json	(from https://renewing-earwig.10web.site/contact/)
15:20:02	2419/2419	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Jun%202023%2019:20:02%20GMT	https://renewing-earwig.10web.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frenewing-earwig.10web.site%2Fcontact%2F	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/oembed/1.0/embed75c5.json	(from https://renewing-earwig.10web.site/contact/)
15:20:02	2460/2460	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Jun%202023%2019:20:03%20GMT	https://renewing-earwig.10web.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frenewing-earwig.10web.site%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/wp-json/oembed/1.0/embed8bd4	(from https://renewing-earwig.10web.site/contact/)
15:20:03	47873/47873	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2019:20:03%20GMT	https://renewing-earwig.10web.site/contact/GET	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/contact/GET	(from https://renewing-earwig.10web.site/contact/)
15:20:04	236670/236670	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Jun%202023%2019:20:04%20GMT	https://renewing-earwig.10web.site/?p=59	C:/My%20Web%20Sites/20230624%2010web/10web/renewing-earwig.10web.site/index1098.html	(from https://renewing-earwig.10web.site/contact/)
